"iso3c","year","arr_nr","fdi_ofgdp","std_totald","debts_ratio","res_im","tr_bal_gdp","gdpdefl","gdppc","gdppc_gr","ex_rate","pop","quotash","country_nr","logpop","loggdppc","arrtype","apprdate","prtype","t_access","canc","comments","IMF_program","avg_part_yr","avg_yr_loansize","logavg_yr_loansize","meanv_US","meanv_CHN","el_democr","IM_fromUS","EX_toUS","IM_fromCHN","EX_toCHN","sh_aid","unsc","sumtok_AIV","sumsent_AIV","sumstok_P","sumssent_P","BRI_part"
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,0.0057,6e-04,NA,NA,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,0.0057,NA,NA,NA,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,NA,6e-04,0.0756,0.0314,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,NA,6e-04,NA,NA,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,0.0057,6e-04,0.0756,0.0314,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,0.0057,6e-04,NA,0.0314,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,NA,NA,NA,NA,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,NA,6e-04,NA,0.0314,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,NA,NA,0.0756,0.0314,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,0.0057,NA,NA,0.0314,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,NA,NA,0.0756,NA,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,NA,NA,NA,0.0314,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,0.0057,6e-04,0.0756,NA,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2019,NA,2.70488859084541,24.3739,3.75375799985315,NA,-1.32348047944871,49.6482053444806,1724.08526921269,-4.85818348706569,45.7670454545455,42813238,0.132,145,17.5723579117944,7.4524519101007,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.216,NA,NA,NA,NA,0.00572759038523937,0,NA,NA,NA,NA,1
"SEN",2011,656,1.89173314675596,0,8.89936229485864,NA,-14.7247110313411,3.53846772882356,1263.45241134374,-1.31016440263929,471.248625718937,13033809,0.068,146,16.3830572317852,7.14160326196677,"PSI","2010-12-03","P1",0,"N","The second review was approved on a lapse-of-time basis.
The fifth review was approved on lapse of time basis effective 6/20/2013. At the same time, the arrangement was extended by one year to December 2014.
The seventh review was approved on lapse of time basis.",1,5,0,-Inf,0.404040404040404,0.808080808080808,0.679,0.0179,3e-04,0.0358,0.0039,0.00290244164288273,0,NA,NA,75251,2342,0
"SEN",2012,656,1.5493343771827,0,7.67849576006018,NA,-16.744867113336,2.61888055591453,1291.62221425429,2.22958954825982,510.556338454251,13401991,0.068,146,16.4109138359735,7.16365423775626,"PSI","2010-12-03","P1",0,"N","The second review was approved on a lapse-of-time basis.
The fifth review was approved on lapse of time basis effective 6/20/2013. At the same time, the arrangement was extended by one year to December 2014.
The seventh review was approved on lapse of time basis.",1,5,0,-Inf,0.298913043478261,0.777173913043478,0.681,0.0097,7e-04,0.0388,0.0028,0.00320267819370639,0,67924,2505,32150,1111,0
"SEN",2013,656,1.641747300593,0,8.88822820678607,NA,-15.8536298380254,0.105884705857747,1291.41504230153,-0.0160396709253803,493.899623852237,13782420,0.068,146,16.4389044249669,7.16349382818209,"PSI","2010-12-03","P1",0,"N","The second review was approved on a lapse-of-time basis.
The fifth review was approved on lapse of time basis effective 6/20/2013. At the same time, the arrangement was extended by one year to December 2014.
The seventh review was approved on lapse of time basis.",1,5,0,-Inf,0.163934426229508,0.868852459016393,0.714,0.0145,7e-04,0.0452,0.002,0.00461501289800233,0,NA,NA,NA,NA,0
"SEN",2014,656,2.03613108814521,0,7.82939832006611,NA,-14.8859354934543,-2.11826157856221,1338.71674774698,3.66278104993623,493.757329875312,14174731,0.068,146,16.4669714303257,7.19946678316925,"PSI","2010-12-03","P1",0,"N","The second review was approved on a lapse-of-time basis.
The fifth review was approved on lapse of time basis effective 6/20/2013. At the same time, the arrangement was extended by one year to December 2014.
The seventh review was approved on lapse of time basis.",1,5,0,-Inf,0.225,0.85,0.712,0.0107,0.0011,0.0705,0.0024,0.00666621086378689,0,NA,NA,60299,2080,0
"SEN",2015,729,2.30194935434568,6e-04,8.76987564753962,NA,-12.7559486708569,1.06978461964601,1384.51922733514,3.42137197172232,591.21169798261,14578459,0.068,146,16.4950555862291,7.23310823008059,"PSI","2015-06-27","P1",0,"N","The PSI supports implementation of a three-year program of macroeconomic reforms designed to advance the Plan Sénégal Emergent (PSE), the authorities’ strategy to increase growth and reduce poverty while preserving macroeconomic stability and debt sustainability.
At the time of the fourth review, a one year extension of the PSI was approved.  
In completing the sixth review, the Board approved the authorities’ request for waiver of nonobservance and modification of assessment criteria.",1,5,0,-Inf,0.211538461538462,0.775641025641026,0.712,0.0131,0.0032,0.0964,0.0066,0.00664720815335048,0,39696,1446,33805,1172,0
"SEN",2016,729,2.48110314380598,2e-04,9.04878979848088,NA,-10.9864530146775,0.955649520089025,1431.75613082254,3.4117910791542,592.605615063022,14993528,0.068,146,16.5231291992913,7.26665703331302,"PSI","2015-06-27","P1",0,"N","The PSI supports implementation of a three-year program of macroeconomic reforms designed to advance the Plan Sénégal Emergent (PSE), the authorities’ strategy to increase growth and reduce poverty while preserving macroeconomic stability and debt sustainability.
At the time of the fourth review, a one year extension of the PSI was approved.  
In completing the sixth review, the Board approved the authorities’ request for waiver of nonobservance and modification of assessment criteria.",1,5,0,-Inf,0.456140350877193,0.736842105263158,0.713,0.0127,0.0025,0.1046,0.0102,0.00412217156237064,1,NA,NA,51592,1784,0
"SEN",2017,729,2.80185356470704,0,13.3851871199838,NA,-13.8451135501283,0.598916826886537,1495.34188817617,4.44110250235867,580.656749587858,15419381,0.068,146,16.5511357826219,7.31011014742299,"PSI","2015-06-27","P1",0,"N","The PSI supports implementation of a three-year program of macroeconomic reforms designed to advance the Plan Sénégal Emergent (PSE), the authorities’ strategy to increase growth and reduce poverty while preserving macroeconomic stability and debt sustainability.
At the time of the fourth review, a one year extension of the PSI was approved.  
In completing the sixth review, the Board approved the authorities’ request for waiver of nonobservance and modification of assessment criteria.",1,5,0,-Inf,0.298449612403101,0.686046511627907,0.714,0.0135,0.0031,0.0902,0.0081,0.00380072455570086,1,46242,1594,24128,839,0
"SEN",2018,729,3.64882640620576,0,14.3277612837527,NA,-14.4861614340652,-0.487444709665823,1547.09470286576,3.46093526161526,555.446458398226,15854360,0.068,146,16.5789550993247,7.34413406580717,"PSI","2015-06-27","P1",0,"N","The PSI supports implementation of a three-year program of macroeconomic reforms designed to advance the Plan Sénégal Emergent (PSE), the authorities’ strategy to increase growth and reduce poverty while preserving macroeconomic stability and debt sustainability.
At the time of the fourth review, a one year extension of the PSI was approved.  
In completing the sixth review, the Board approved the authorities’ request for waiver of nonobservance and modification of assessment criteria.",1,5,0,-Inf,0.2,0.768421052631579,0.709,0.0174,0.0051,0.086,0.006,0.00402402114577509,0,NA,NA,99811,3077,1
"SEN",2019,729,4.17056005001083,0,NA,NA,-14.9211503360035,1.67797305268063,1584.47152910985,2.4159365405914,585.911013180369,16296364,0.068,146,16.6064525734091,7.36800621059457,"PSI","2015-06-27","P1",0,"N","The PSI supports implementation of a three-year program of macroeconomic reforms designed to advance the Plan Sénégal Emergent (PSE), the authorities’ strategy to increase growth and reduce poverty while preserving macroeconomic stability and debt sustainability.
At the time of the fourth review, a one year extension of the PSI was approved.  
In completing the sixth review, the Board approved the authorities’ request for waiver of nonobservance and modification of assessment criteria.",1,5,0,-Inf,0.181318681318681,NA,0.734,NA,NA,NA,NA,0.00411660886542463,0,NA,NA,NA,NA,1
"SGP",2011,NA,17.5963671617229,NA,NA,5.16536886202671,27.5567859215369,1.05383518338409,49194.3567574518,4.14378171921068,1.25777587719298,5183688,0.59,147,15.4610273300179,10.8035341958501,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0.388888888888889,0.853535353535353,0.399,2.1099,0.8556,1.8737,1.6141,2.17787841215203e-05,0,NA,NA,NA,NA,0
"SGP",2012,NA,18.7438843921531,NA,NA,5.43623357526725,24.2262599638529,0.470225826184418,50143.7787074334,1.92994077483843,1.2496762037037,5312437,0.59,147,15.485561233321,10.8226497320045,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0.347826086956522,0.793478260869565,0.41,1.9741,0.8895,1.989,1.5691,1.41601498579995e-05,0,39218,1419,NA,NA,0
"SGP",2013,NA,20.9344810446532,NA,NA,5.43683101786014,23.1138126272669,-0.449738693546806,51724.9779699994,3.15333088834721,1.2513,5399162,0.59,147,15.5017543143069,10.8536960767074,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.163934426229508,0.901639344262295,0.41,1.941,0.7874,2.0748,1.5418,7.70341183665626e-06,0,28269,981,NA,NA,0
"SGP",2014,NA,21.8193490738118,NA,NA,5.12342361688903,23.4397524087732,-0.269632863808312,53068.3552214105,2.59715383966,1.26705,5469724,0.59,147,15.5147387160868,10.879336082717,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.23125,0.84375,0.41,1.8648,0.6907,2.0882,1.5735,1.1435062692097e-05,0,23395,857,NA,NA,0
"SGP",2015,NA,22.6537707423889,NA,NA,5.41630753480117,27.2978180591015,3.0602241545826,54009.7389181265,1.77390780774796,1.374825,5535002,0.59,147,15.5266024854618,10.8969196596209,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.211538461538462,0.788461538461538,0.414,1.8933,0.8006,2.2847,1.6421,4.9103953671669e-06,0,40077,1408,NA,NA,0
"SGP",2016,NA,22.1938395796813,NA,NA,5.57822255924845,26.2381246390994,0.695322550244939,55042.7336676117,1.91260830023852,1.38154636363636,5607283,0.816,147,15.5395768464556,10.9158651382999,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.451754385964912,0.758771929824561,0.418,1.8459,0.8037,2.1212,1.6383,9.09833780185648e-06,0,55411,2026,NA,NA,0
"SGP",2017,NA,28.5981217634021,NA,NA,5.50147293700165,25.3981800931242,2.78034690245342,57378.8619656214,4.24420834931072,1.380925,5612253,0.816,147,15.5404628011555,10.9574312560452,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.271317829457364,0.736434108527132,0.41,1.9159,0.8157,1.989,1.8576,9.44595632078285e-06,0,28520,1036,NA,NA,0
"SGP",2018,NA,24.3921489214106,NA,NA,4.94838422642804,28.4275257292878,3.08932962515523,59073.4875764707,2.95339703994944,1.34884166666667,5638676,0.816,147,15.5451598441427,10.9865374999749,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.205263157894737,0.805263157894737,0.387,1.9654,1.0293,1.9973,1.5756,1.32095463276483e-05,0,45824,1580,NA,NA,1
"SGP",2019,NA,28.3462076882945,NA,NA,4.8493672214899,27.886151935988,0.0948660334753555,58829.635369588,-0.412794667941512,1.36415833333333,5703569,0.816,147,15.5566026772116,10.9824010098041,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0.181318681318681,NA,0.389,NA,NA,NA,NA,7.74519775450529e-06,0,NA,NA,NA,NA,1
"SLB",2011,676,11.4341194490038,4.9906,2.70232442800693,6.94032069075005,-10.257858656363,9.51991847354137,1677.45520307544,4.5660832153484,7.64125903009875,541521,0.0044,148,13.2021371258346,7.42503316391427,"SCF","2011-12-06","P1",5.2,"N","The one-year arrangement is intended to be precautionary, meaning that the authorities do not intend to draw on the Fund’s resources unless a need arises.
The SCF-supported program aims at consolidating recent macroeconomic progress, implementing a new resource taxation regime to promote fiscal transparency and enhance the efficiency of tax collection, reforming mining legislation to broaden the tax base, and implementing public financial management reforms to strengthen fiscal institutions. The SCF-supported program is expected to be instrumental in anchoring the authorities’ policy agenda going forward. The SCF was approved on lapse-of-time basis effective 12/6/2011.",1,5,2.6,0.955511445027436,0.414141414141414,0.777777777777778,0.559,4e-04,1e-04,0.0016,0.02,6.30041103973271e-06,0,49384,1632,18667,637,0
"SLB",2011,640,11.4341194490038,4.9906,2.70232442800693,6.94032069075005,-10.257858656363,9.51991847354137,1677.45520307544,4.5660832153484,7.64125903009875,541521,0.0044,148,13.2021371258346,7.42503316391427,"SCF","2010-06-02","P1",12.48,"N","The authorities have requested a Fund arrangement to help promote fiscal and other reforms, reduce destabilizing imbalances, and close financing gaps, including by catalyzing additional donor support.",1,4,12.48,2.52412736294128,0.414141414141414,0.777777777777778,0.559,4e-04,1e-04,0.0016,0.02,6.30041103973271e-06,0,49384,1632,18667,637,0
"SLB",2012,676,2.00517355732342,0.877,4.57639019868208,8.22340210376021,-1.30983105022831,7.19182350741616,1663.97619753984,-0.803538926755635,7.35520284715203,556064,0.0044,148,13.228638674522,7.41696531691577,"SCF","2011-12-06","P1",5.2,"N","The one-year arrangement is intended to be precautionary, meaning that the authorities do not intend to draw on the Fund’s resources unless a need arises.
The SCF-supported program aims at consolidating recent macroeconomic progress, implementing a new resource taxation regime to promote fiscal transparency and enhance the efficiency of tax collection, reforming mining legislation to broaden the tax base, and implementing public financial management reforms to strengthen fiscal institutions. The SCF-supported program is expected to be instrumental in anchoring the authorities’ policy agenda going forward. The SCF was approved on lapse-of-time basis effective 12/6/2011.",1,5,2.6,0.955511445027436,0.342391304347826,0.78804347826087,0.559,5e-04,1e-04,0.0018,0.0208,1.07306190904263e-05,0,NA,NA,64153,2013,0
"SLB",2012,695,2.00517355732342,0.877,4.57639019868208,8.22340210376021,-1.30983105022831,7.19182350741616,1663.97619753984,-0.803538926755635,7.35520284715203,556064,0.0044,148,13.228638674522,7.41696531691577,"ECF","2012-12-07","P1",1.04,"N","The Fourth Review of the Extended Credit Facility (ECF) arrangement, originally due for November 2014, was delayed due to parliamentary elections. A new government was only sworn in in January 2015. 
On December 1, 2015, the Executive Board of the International Monetary Fund (IMF) has approved an extension of Solomon Islands’ Extended Credit Facility (ECF) Arrangement to March 31, 2016. The Executive Board’s decision was taken on a lapse-of-time basis. The extension allowed the authorities time to make sufficient progress implementing their structural reform agenda to conclude the program. The Board conducted the fifth and sixth reviews of the ECF arrangement jointly with the Article IV consultation on March 21, 2016, and agreed that sufficient progress had been make to successful conclude the program and make the final disbursement.",1,5,0.208,-1.57021719928082,0.342391304347826,0.78804347826087,0.559,5e-04,1e-04,0.0018,0.0208,1.07306190904263e-05,0,NA,NA,64153,2013,0
"SLB",2013,695,4.15928981124043,1.4707,7.30948473841647,8.43907973687581,-8.57788508687773,1.6690148477295,1705.8367784347,2.51569589497448,7.30213510004206,571335,0.0044,148,13.2557310066204,7.44181104846551,"ECF","2012-12-07","P1",1.04,"N","The Fourth Review of the Extended Credit Facility (ECF) arrangement, originally due for November 2014, was delayed due to parliamentary elections. A new government was only sworn in in January 2015. 
On December 1, 2015, the Executive Board of the International Monetary Fund (IMF) has approved an extension of Solomon Islands’ Extended Credit Facility (ECF) Arrangement to March 31, 2016. The Executive Board’s decision was taken on a lapse-of-time basis. The extension allowed the authorities time to make sufficient progress implementing their structural reform agenda to conclude the program. The Board conducted the fifth and sixth reviews of the ECF arrangement jointly with the Article IV consultation on March 21, 2016, and agreed that sufficient progress had been make to successful conclude the program and make the final disbursement.",1,5,0.208,-1.57021719928082,0.172131147540984,0.877049180327869,0.559,6e-04,4e-04,0.0017,0.0207,1.95391762259945e-05,0,NA,NA,24168,757,0
"SLB",2014,695,1.57404850424847,7.9848,2.82438708898031,8.00384765979176,-9.17072487309645,3.90713021029619,1677.54238498656,-1.6586811707804,7.37534535364211,587079,0.0044,148,13.2829146723783,7.42508513528465,"ECF","2012-12-07","P1",1.04,"N","The Fourth Review of the Extended Credit Facility (ECF) arrangement, originally due for November 2014, was delayed due to parliamentary elections. A new government was only sworn in in January 2015. 
On December 1, 2015, the Executive Board of the International Monetary Fund (IMF) has approved an extension of Solomon Islands’ Extended Credit Facility (ECF) Arrangement to March 31, 2016. The Executive Board’s decision was taken on a lapse-of-time basis. The extension allowed the authorities time to make sufficient progress implementing their structural reform agenda to conclude the program. The Board conducted the fifth and sixth reviews of the ECF arrangement jointly with the Article IV consultation on March 21, 2016, and agreed that sufficient progress had been make to successful conclude the program and make the final disbursement.",1,5,0.208,-1.57021719928082,0.25,0.8125,0.559,4e-04,4e-04,0.0021,0.0242,4.62922074998142e-05,0,49596,1687,26499,923,0
"SLB",2015,695,2.4652801330293,10.4717,2.42781955204426,8.95713766408738,-7.28296761720638,3.55929037079028,1656.04813634309,-1.28129392352977,7.91468897735788,603118,0.0044,148,13.3098681447904,7.41218940236277,"ECF","2012-12-07","P1",1.04,"N","The Fourth Review of the Extended Credit Facility (ECF) arrangement, originally due for November 2014, was delayed due to parliamentary elections. A new government was only sworn in in January 2015. 
On December 1, 2015, the Executive Board of the International Monetary Fund (IMF) has approved an extension of Solomon Islands’ Extended Credit Facility (ECF) Arrangement to March 31, 2016. The Executive Board’s decision was taken on a lapse-of-time basis. The extension allowed the authorities time to make sufficient progress implementing their structural reform agenda to conclude the program. The Board conducted the fifth and sixth reviews of the ECF arrangement jointly with the Article IV consultation on March 21, 2016, and agreed that sufficient progress had been make to successful conclude the program and make the final disbursement.",1,4,0.208,-1.57021719928082,0.217948717948718,0.756410256410256,0.578,4e-04,2e-04,0.0035,0.0274,1.2603610219383e-05,0,NA,NA,24897,870,0
